,key,value,date
4389,API,96,05/1/9
4390,API,98,05/1/10
4391,API,107,05/1/11
4392,API,105,05/1/12
4393,API,96,05/1/13
4394,API,109,05/1/14
4395,API,83,05/1/15
4396,API,90,05/1/16
4397,API,72,05/1/17
4398,API,81,05/1/18
4399,API,76,05/1/19
4400,API,79,05/1/20
4401,API,76,05/1/21
4402,API,70,05/1/22
4403,API,74,05/1/23
4404,API,81,05/1/24
4405,API,74,05/1/25
4406,API,62,05/1/26
4407,API,96,05/1/27
4408,API,76,05/1/28
4409,API,73,05/1/29
4410,API,51,05/1/30
4411,API,61,05/1/31
4412,API,56,05/2/1
4413,API,73,05/2/2
4414,API,74,05/2/3
4415,API,69,05/2/4
4416,API,63,05/2/5
4417,API,55,05/2/6
4418,API,53,05/2/7
4419,API,57,05/2/8
4420,API,93,05/2/9
4421,API,54,05/2/10
4422,API,56,05/2/11
4423,API,71,05/2/12
4424,API,64,05/2/13
4425,API,71,05/2/14
4426,API,66,05/2/15
4427,API,36,05/2/16
4428,API,51,05/2/17
4429,API,33,05/2/18
4430,API,38,05/2/19
4431,API,51,05/2/20
4432,API,54,05/2/21
4433,API,55,05/2/22
4434,API,82,05/2/23
4435,API,71,05/2/24
4436,API,46,05/2/25
4437,API,53,05/2/26
4438,API,56,05/2/27
4439,API,79,05/2/28
4440,API,86,05/3/1
4441,API,63,05/3/2
4442,API,51,05/3/3
4443,API,61,05/3/4
4444,API,62,05/3/5
4445,API,59,05/3/6
4446,API,77,05/3/7
4447,API,139,05/3/8
4448,API,106,05/3/9
4449,API,172,05/3/10
4450,API,93,05/3/11
4451,API,76,05/3/12
4452,API,70,05/3/13
4453,API,79,05/3/14
4454,API,97,05/3/15
4455,API,127,05/3/16
4456,API,125,05/3/17
4457,API,96,05/3/18
4458,API,74,05/3/19
4459,API,97,05/3/20
4460,API,141,05/3/21
4461,API,101,05/3/22
4462,API,124,05/3/23
4463,API,101,05/3/24
4464,API,68,05/3/25
4465,API,77,05/3/26
4466,API,85,05/3/27
4467,API,95,05/3/28
4468,API,114,05/3/29
4469,API,86,05/3/30
4470,API,93,05/3/31
4471,API,115,05/4/1
4472,API,102,05/4/2
4473,API,102,05/4/3
4474,API,124,05/4/4
4475,API,107,05/4/5
4476,API,92,05/4/6
4477,API,109,05/4/7
4478,API,203,05/4/8
4479,API,90,05/4/9
4480,API,87,05/4/10
4481,API,95,05/4/11
4482,API,89,05/4/12
4483,API,108,05/4/13
4484,API,96,05/4/14
4485,API,150,05/4/15
4486,API,101,05/4/16
4487,API,100,05/4/17
4488,API,134,05/4/18
4489,API,92,05/4/19
4490,API,102,05/4/20
4491,API,97,05/4/21
4492,API,79,05/4/22
4493,API,102,05/4/23
4494,API,89,05/4/24
4495,API,110,05/4/25
4496,API,92,05/4/26
4497,API,97,05/4/27
4498,API,87,05/4/28
4499,API,185,05/4/29
4500,API,145,05/4/30
4501,API,153,05/5/1
4502,API,111,05/5/2
4503,API,57,05/5/3
4504,API,70,05/5/4
4505,API,65,05/5/5
4506,API,42,05/5/6
4507,API,54,05/5/7
4508,API,77,05/5/8
4509,API,64,05/5/9
4510,API,68,05/5/10
4511,API,60,05/5/11
4512,API,72,05/5/12
4513,API,68,05/5/13
4514,API,78,05/5/14
4515,API,50,05/5/15
4516,API,47,05/5/16
4517,API,59,05/5/17
4518,API,37,05/5/18
4519,API,53,05/5/19
4520,API,76,05/5/20
4521,API,60,05/5/21
4522,API,55,05/5/22
4523,API,58,05/5/23
4524,API,62,05/5/24
4525,API,53,05/5/25
4526,API,54,05/5/26
4527,API,55,05/5/27
4528,API,66,05/5/28
4529,API,52,05/5/29
4530,API,53,05/5/30
4531,API,54,05/5/31
4532,API,75,05/6/1
4533,API,72,05/6/2
4534,API,60,05/6/3
4535,API,58,05/6/4
4536,API,78,05/6/5
4537,API,59,05/6/6
4538,API,64,05/6/7
4539,API,71,05/6/8
4540,API,78,05/6/9
4541,API,89,05/6/10
4542,API,74,05/6/11
4543,API,60,05/6/12
4544,API,66,05/6/13
4545,API,70,05/6/14
4546,API,81,05/6/15
4547,API,72,05/6/16
4548,API,58,05/6/17
4549,API,47,05/6/18
4550,API,58,05/6/19
4551,API,72,05/6/20
4552,API,67,05/6/21
4553,API,60,05/6/22
4554,API,49,05/6/23
4555,API,68,05/6/24
4556,API,73,05/6/25
4557,API,82,05/6/26
4558,API,39,05/6/27
4559,API,88,05/6/28
4560,API,72,05/6/29
4561,API,67,05/6/30
4562,API,59,05/7/1
4563,API,62,05/7/2
4564,API,71,05/7/3
4565,API,77,05/7/4
4566,API,72,05/7/5
4567,API,71,05/7/6
4568,API,87,05/7/7
4569,API,150,05/7/8
4570,API,139,05/7/9
4571,API,116,05/7/10
4572,API,99,05/7/11
4573,API,87,05/7/12
4574,API,80,05/7/13
4575,API,79,05/7/14
4576,API,78,05/7/15
4577,API,81,05/7/16
4578,API,70,05/7/17
4579,API,74,05/7/18
4580,API,85,05/7/19
4581,API,76,05/7/20
4582,API,87,05/7/21
4583,API,74,05/7/22
4584,API,60,05/7/23
4585,API,65,05/7/24
4586,API,55,05/7/25
4587,API,67,05/7/26
4588,API,155,05/7/27
4589,API,131,05/7/28
4590,API,124,05/7/29
4591,API,119,05/7/30
4592,API,86,05/7/31
4593,API,83,05/8/1
4594,API,72,05/8/2
4595,API,73,05/8/3
4596,API,66,05/8/4
4597,API,80,05/8/5
4598,API,102,05/8/6
4599,API,86,05/8/7
4600,API,56,05/8/8
4601,API,55,05/8/9
4602,API,66,05/8/10
4603,API,85,05/8/11
4604,API,79,05/8/12
4605,API,75,05/8/13
4606,API,74,05/8/14
4607,API,71,05/8/15
4608,API,73,05/8/16
4609,API,60,05/8/17
4610,API,45,05/8/18
4611,API,58,05/8/19
4612,API,68,05/8/20
4613,API,81,05/8/21
4614,API,79,05/8/22
4615,API,74,05/8/23
4616,API,69,05/8/24
4617,API,71,05/8/25
4618,API,80,05/8/26
4619,API,58,05/8/27
4620,API,69,05/8/28
4621,API,92,05/8/29
4622,API,75,05/8/30
4623,API,102,05/8/31
4624,API,80,05/9/1
4625,API,91,05/9/2
4626,API,64,05/9/3
4627,API,81,05/9/4
4628,API,82,05/9/5
4629,API,85,05/9/6
4630,API,95,05/9/7
4631,API,102,05/9/8
4632,API,115,05/9/9
4633,API,99,05/9/10
4634,API,94,05/9/11
4635,API,92,05/9/12
4636,API,72,05/9/13
4637,API,65,05/9/14
4638,API,82,05/9/15
4639,API,65,05/9/16
4640,API,83,05/9/17
4641,API,101,05/9/18
4642,API,75,05/9/19
4643,API,65,05/9/20
4644,API,47,05/9/21
4645,API,57,05/9/22
4646,API,68,05/9/23
4647,API,73,05/9/24
4648,API,90,05/9/25
4649,API,90,05/9/26
4650,API,108,05/9/27
4651,API,104,05/9/28
4652,API,91,05/9/29
4653,API,74,05/9/30
4654,API,67,05/10/1
4655,API,63,05/10/2
4656,API,54,05/10/3
4657,API,74,05/10/4
4658,API,82,05/10/5
4659,API,86,05/10/6
4660,API,63,05/10/7
4661,API,80,05/10/8
4662,API,80,05/10/9
4663,API,85,05/10/10
4664,API,95,05/10/11
4665,API,92,05/10/12
4666,API,82,05/10/13
4667,API,72,05/10/14
4668,API,69,05/10/15
4669,API,75,05/10/16
4670,API,99,05/10/17
4671,API,89,05/10/18
4672,API,134,05/10/19
4673,API,110,05/10/20
4674,API,58,05/10/21
4675,API,59,05/10/22
4676,API,77,05/10/23
4677,API,98,05/10/24
4678,API,95,05/10/25
4679,API,98,05/10/26
4680,API,90,05/10/27
4681,API,93,05/10/28
4682,API,83,05/10/29
4683,API,93,05/10/30
4684,API,82,05/10/31
4685,API,71,05/11/1
4686,API,72,05/11/2
4687,API,110,05/11/3
4688,API,118,05/11/4
4689,API,140,05/11/5
4690,API,144,05/11/6
4691,API,106,05/11/7
4692,API,111,05/11/8
4693,API,112,05/11/9
4694,API,106,05/11/10
4695,API,136,05/11/11
4696,API,148,05/11/12
4697,API,86,05/11/13
4698,API,52,05/11/14
4699,API,80,05/11/15
4700,API,92,05/11/16
4701,API,91,05/11/17
4702,API,96,05/11/18
4703,API,118,05/11/19
4704,API,141,05/11/20
4705,API,175,05/11/21
4706,API,135,05/11/22
4707,API,85,05/11/23
4708,API,87,05/11/24
4709,API,87,05/11/25
4710,API,101,05/11/26
4711,API,94,05/11/27
4712,API,113,05/11/28
4713,API,85,05/11/29
4714,API,85,05/11/30
4715,API,91,05/12/1
4716,API,77,05/12/2
4717,API,86,05/12/3
4718,API,58,05/12/4
4719,API,62,05/12/5
4720,API,72,05/12/6
4721,API,89,05/12/7
4722,API,110,05/12/8
4723,API,119,05/12/9
4724,API,139,05/12/10
4725,API,74,05/12/11
4726,API,102,05/12/12
4727,API,103,05/12/13
4728,API,102,05/12/14
4729,API,102,05/12/15
4730,API,106,05/12/16
4731,API,84,05/12/17
4732,API,65,05/12/18
4733,API,89,05/12/19
4734,API,138,05/12/20
4735,API,88,05/12/21
4736,API,75,05/12/22
4737,API,90,05/12/23
4738,API,83,05/12/24
4739,API,83,05/12/25
4740,API,93,05/12/26
4741,API,118,05/12/27
4742,API,115,05/12/28
4743,API,84,05/12/29
4744,API,262,05/12/30
4745,API,109,05/12/31
5841,API,88,06/1/1
5842,API,101,06/1/2
5843,API,169,06/1/3
5844,API,138,06/1/4
5845,API,54,06/1/5
5846,API,68,06/1/6
5847,API,71,06/1/7
5848,API,69,06/1/8
5849,API,75,06/1/9
5850,API,122,06/1/10
5851,API,152,06/1/11
5852,API,147,06/1/12
5853,API,124,06/1/13
5854,API,104,06/1/14
5855,API,91,06/1/15
5856,API,120,06/1/16
5857,API,114,06/1/17
5858,API,58,06/1/18
5859,API,55,06/1/19
5860,API,57,06/1/20
5861,API,83,06/1/21
5862,API,77,06/1/22
5863,API,92,06/1/23
5864,API,76,06/1/24
5865,API,58,06/1/25
5866,API,71,06/1/26
5867,API,76,06/1/27
5868,API,105,06/1/28
5869,API,105,06/1/29
5870,API,74,06/1/30
5871,API,55,06/1/31
5872,API,76,06/2/1
5873,API,67,06/2/2
5874,API,57,06/2/3
5875,API,39,06/2/4
5876,API,62,06/2/5
5877,API,47,06/2/6
5878,API,56,06/2/7
5879,API,41,06/2/8
5880,API,47,06/2/9
5881,API,51,06/2/10
5882,API,67,06/2/11
5883,API,83,06/2/12
5884,API,64,06/2/13
5885,API,73,06/2/14
5886,API,92,06/2/15
5887,API,79,06/2/16
5888,API,54,06/2/17
5889,API,56,06/2/18
5890,API,56,06/2/19
5891,API,50,06/2/20
5892,API,53,06/2/21
5893,API,63,06/2/22
5894,API,64,06/2/23
5895,API,72,06/2/24
5896,API,68,06/2/25
5897,API,58,06/2/26
5898,API,60,06/2/27
5899,API,63,06/2/28
5900,API,73,06/3/1
5901,API,63,06/3/2
5902,API,57,06/3/3
5903,API,63,06/3/4
5904,API,68,06/3/5
5905,API,84,06/3/6
5906,API,88,06/3/7
5907,API,125,06/3/8
5908,API,100,06/3/9
5909,API,94,06/3/10
5910,API,300,06/3/11
5911,API,73,06/3/12
5912,API,57,06/3/13
5913,API,64,06/3/14
5914,API,66,06/3/15
5915,API,83,06/3/16
5916,API,74,06/3/17
5917,API,117,06/3/18
5918,API,92,06/3/19
5919,API,93,06/3/20
5920,API,122,06/3/21
5921,API,136,06/3/22
5922,API,95,06/3/23
5923,API,74,06/3/24
5924,API,81,06/3/25
5925,API,117,06/3/26
5926,API,104,06/3/27
5927,API,131,06/3/28
5928,API,78,06/3/29
5929,API,118,06/3/30
5930,API,97,06/3/31
5931,API,82,06/4/1
5932,API,74,06/4/2
5933,API,72,06/4/3
5934,API,67,06/4/4
5935,API,86,06/4/5
5936,API,82,06/4/6
5937,API,70,06/4/7
5938,API,89,06/4/8
5939,API,137,06/4/9
5940,API,129,06/4/10
5941,API,144,06/4/11
5942,API,100,06/4/12
5943,API,51,06/4/13
5944,API,60,06/4/14
5945,API,57,06/4/15
5946,API,83,06/4/16
5947,API,91,06/4/17
5948,API,94,06/4/18
5949,API,110,06/4/19
5950,API,68,06/4/20
5951,API,71,06/4/21
5952,API,64,06/4/22
5953,API,77,06/4/23
5954,API,74,06/4/24
5955,API,78,06/4/25
5956,API,71,06/4/26
5957,API,78,06/4/27
5958,API,80,06/4/28
5959,API,59,06/4/29
5960,API,78,06/4/30
5961,API,88,06/5/1
5962,API,90,06/5/2
5963,API,67,06/5/3
5964,API,67,06/5/4
5965,API,52,06/5/5
5966,API,48,06/5/6
5967,API,68,06/5/7
5968,API,71,06/5/8
5969,API,54,06/5/9
5970,API,63,06/5/10
5971,API,65,06/5/11
5972,API,45,06/5/12
5973,API,52,06/5/13
5974,API,47,06/5/14
5975,API,55,06/5/15
5976,API,56,06/5/16
5977,API,58,06/5/17
5978,API,58,06/5/18
5979,API,58,06/5/19
5980,API,77,06/5/20
5981,API,76,06/5/21
5982,API,43,06/5/22
5983,API,56,06/5/23
5984,API,59,06/5/24
5985,API,63,06/5/25
5986,API,70,06/5/26
5987,API,39,06/5/27
5988,API,48,06/5/28
5989,API,54,06/5/29
5990,API,65,06/5/30
5991,API,59,06/5/31
5992,API,66,06/6/1
5993,API,57,06/6/2
5994,API,62,06/6/3
5995,API,69,06/6/4
5996,API,72,06/6/5
5997,API,78,06/6/6
5998,API,105,06/6/7
5999,API,87,06/6/8
6000,API,64,06/6/9
6001,API,62,06/6/10
6002,API,55,06/6/11
6003,API,68,06/6/12
6004,API,73,06/6/13
6005,API,64,06/6/14
6006,API,59,06/6/15
6007,API,59,06/6/16
6008,API,65,06/6/17
6009,API,66,06/6/18
6010,API,60,06/6/19
6011,API,81,06/6/20
6012,API,81,06/6/21
6013,API,97,06/6/22
6014,API,94,06/6/23
6015,API,70,06/6/24
6016,API,57,06/6/25
6017,API,57,06/6/26
6018,API,51,06/6/27
6019,API,58,06/6/28
6020,API,67,06/6/29
6021,API,65,06/6/30
6022,API,77,06/7/1
6023,API,85,06/7/2
6024,API,86,06/7/3
6025,API,74,06/7/4
6026,API,73,06/7/5
6027,API,64,06/7/6
6028,API,67,06/7/7
6029,API,78,06/7/8
6030,API,91,06/7/9
6031,API,92,06/7/10
6032,API,77,06/7/11
6033,API,93,06/7/12
6034,API,91,06/7/13
6035,API,90,06/7/14
6036,API,65,06/7/15
6037,API,84,06/7/16
6038,API,95,06/7/17
6039,API,92,06/7/18
6040,API,78,06/7/19
6041,API,82,06/7/20
6042,API,88,06/7/21
6043,API,79,06/7/22
6044,API,77,06/7/23
6045,API,57,06/7/24
6046,API,70,06/7/25
6047,API,84,06/7/26
6048,API,90,06/7/27
6049,API,80,06/7/28
6050,API,63,06/7/29
6051,API,62,06/7/30
6052,API,59,06/7/31
6053,API,58,06/8/1
6054,API,84,06/8/2
6055,API,93,06/8/3
6056,API,70,06/8/4
6057,API,87,06/8/5
6058,API,91,06/8/6
6059,API,63,06/8/7
6060,API,77,06/8/8
6061,API,77,06/8/9
6062,API,67,06/8/10
6063,API,66,06/8/11
6064,API,74,06/8/12
6065,API,80,06/8/13
6066,API,84,06/8/14
6067,API,80,06/8/15
6068,API,75,06/8/16
6069,API,71,06/8/17
6070,API,64,06/8/18
6071,API,64,06/8/19
6072,API,76,06/8/20
6073,API,66,06/8/21
6074,API,63,06/8/22
6075,API,69,06/8/23
6076,API,88,06/8/24
6077,API,84,06/8/25
6078,API,75,06/8/26
6079,API,83,06/8/27
6080,API,90,06/8/28
6081,API,77,06/8/29
6082,API,64,06/8/30
6083,API,51,06/8/31
6084,API,94,06/9/1
6085,API,77,06/9/2
6086,API,86,06/9/3
6087,API,58,06/9/4
6088,API,43,06/9/5
6089,API,58,06/9/6
6090,API,58,06/9/7
6091,API,72,06/9/8
6092,API,60,06/9/9
6093,API,51,06/9/10
6094,API,62,06/9/11
6095,API,79,06/9/12
6096,API,92,06/9/13
6097,API,94,06/9/14
6098,API,92,06/9/15
6099,API,93,06/9/16
6100,API,132,06/9/17
6101,API,96,06/9/18
6102,API,89,06/9/19
6103,API,102,06/9/20
6104,API,138,06/9/21
6105,API,97,06/9/22
6106,API,129,06/9/23
6107,API,92,06/9/24
6108,API,71,06/9/25
6109,API,95,06/9/26
6110,API,83,06/9/27
6111,API,71,06/9/28
6112,API,84,06/9/29
6113,API,71,06/9/30
6114,API,76,06/10/1
6115,API,83,06/10/2
6116,API,69,06/10/3
6117,API,73,06/10/4
6118,API,113,06/10/5
6119,API,123,06/10/6
6120,API,83,06/10/7
6121,API,103,06/10/8
6122,API,105,06/10/9
6123,API,98,06/10/10
6124,API,66,06/10/11
6125,API,70,06/10/12
6126,API,124,06/10/13
6127,API,102,06/10/14
6128,API,105,06/10/15
6129,API,84,06/10/16
6130,API,79,06/10/17
6131,API,77,06/10/18
6132,API,94,06/10/19
6133,API,90,06/10/20
6134,API,91,06/10/21
6135,API,63,06/10/22
6136,API,49,06/10/23
6137,API,73,06/10/24
6138,API,86,06/10/25
6139,API,62,06/10/26
6140,API,76,06/10/27
6141,API,60,06/10/28
6142,API,89,06/10/29
6143,API,75,06/10/30
6144,API,78,06/10/31
6145,API,139,06/11/1
6146,API,111,06/11/2
6147,API,94,06/11/3
6148,API,78,06/11/4
6149,API,82,06/11/5
6150,API,71,06/11/6
6151,API,75,06/11/7
6152,API,98,06/11/8
6153,API,113,06/11/9
6154,API,104,06/11/10
6155,API,92,06/11/11
6156,API,83,06/11/12
6157,API,110,06/11/13
6158,API,72,06/11/14
6159,API,73,06/11/15
6160,API,134,06/11/16
6161,API,92,06/11/17
6162,API,150,06/11/18
6163,API,137,06/11/19
6164,API,97,06/11/20
6165,API,67,06/11/21
6166,API,103,06/11/22
6167,API,51,06/11/23
6168,API,54,06/11/24
6169,API,76,06/11/25
6170,API,56,06/11/26
6171,API,49,06/11/27
6172,API,107,06/11/28
6173,API,87,06/11/29
6174,API,88,06/11/30
6175,API,158,06/12/1
6176,API,86,06/12/2
6177,API,64,06/12/3
6178,API,83,06/12/4
6179,API,100,06/12/5
6180,API,236,06/12/6
6181,API,92,06/12/7
6182,API,61,06/12/8
6183,API,61,06/12/9
6184,API,77,06/12/10
6185,API,67,06/12/11
6186,API,79,06/12/12
6187,API,97,06/12/13
6188,API,100,06/12/14
6189,API,89,06/12/15
6190,API,82,06/12/16
6191,API,61,06/12/17
6192,API,149,06/12/18
6193,API,87,06/12/19
6194,API,160,06/12/20
6195,API,97,06/12/21
6196,API,100,06/12/22
6197,API,148,06/12/23
6198,API,153,06/12/24
6199,API,163,06/12/25
6200,API,200,06/12/26
6201,API,90,06/12/27
6202,API,60,06/12/28
6203,API,87,06/12/29
6204,API,83,06/12/30
6205,API,92,06/12/31
7301,API,122,07/1/1
7302,API,111,07/1/2
7303,API,137,07/1/3
7304,API,120,07/1/4
7305,API,213,07/1/5
7306,API,91,07/1/6
7307,API,72,07/1/7
7308,API,78,07/1/8
7309,API,78,07/1/9
7310,API,99,07/1/10
7311,API,84,07/1/11
7312,API,91,07/1/12
7313,API,101,07/1/13
7314,API,91,07/1/14
7315,API,100,07/1/15
7316,API,126,07/1/16
7317,API,123,07/1/17
7318,API,136,07/1/18
7319,API,96,07/1/19
7320,API,95,07/1/20
7321,API,152,07/1/21
7322,API,94,07/1/22
7323,API,127,07/1/23
7324,API,100,07/1/24
7325,API,165,07/1/25
7326,API,97,07/1/26
7327,API,81,07/1/27
7328,API,66,07/1/28
7329,API,77,07/1/29
7330,API,79,07/1/30
7331,API,84,07/1/31
7332,API,65,07/2/1
7333,API,80,07/2/2
7334,API,85,07/2/3
7335,API,88,07/2/4
7336,API,87,07/2/5
7337,API,202,07/2/6
7338,API,171,07/2/7
7339,API,124,07/2/8
7340,API,87,07/2/9
7341,API,73,07/2/10
7342,API,78,07/2/11
7343,API,70,07/2/12
7344,API,112,07/2/13
7345,API,80,07/2/14
7346,API,67,07/2/15
7347,API,81,07/2/16
7348,API,85,07/2/17
7349,API,100,07/2/18
7350,API,97,07/2/19
7351,API,78,07/2/20
7352,API,80,07/2/21
7353,API,83,07/2/22
7354,API,93,07/2/23
7355,API,69,07/2/24
7356,API,68,07/2/25
7357,API,67,07/2/26
7358,API,67,07/2/27
7359,API,129,07/2/28
7360,API,91,07/3/1
7361,API,91,07/3/2
7362,API,80,07/3/3
7363,API,56,07/3/4
7364,API,34,07/3/5
7365,API,34,07/3/6
7366,API,54,07/3/7
7367,API,74,07/3/8
7368,API,64,07/3/9
7369,API,67,07/3/10
7370,API,50,07/3/11
7371,API,61,07/3/12
7372,API,75,07/3/13
7373,API,125,07/3/14
7374,API,134,07/3/15
7375,API,119,07/3/16
7376,API,87,07/3/17
7377,API,84,07/3/18
7378,API,88,07/3/19
7379,API,128,07/3/20
7380,API,70,07/3/21
7381,API,82,07/3/22
7382,API,82,07/3/23
7383,API,130,07/3/24
7384,API,98,07/3/25
7385,API,92,07/3/26
7386,API,96,07/3/27
7387,API,90,07/3/28
7388,API,89,07/3/29
7389,API,91,07/3/30
7390,API,170,07/3/31
7391,API,359,07/4/1
7392,API,84,07/4/2
7393,API,71,07/4/3
7394,API,63,07/4/4
7395,API,69,07/4/5
7396,API,71,07/4/6
7397,API,81,07/4/7
7398,API,73,07/4/8
7399,API,76,07/4/9
7400,API,84,07/4/10
7401,API,99,07/4/11
7402,API,85,07/4/12
7403,API,78,07/4/13
7404,API,70,07/4/14
7405,API,73,07/4/15
7406,API,64,07/4/16
7407,API,75,07/4/17
7408,API,61,07/4/18
7409,API,70,07/4/19
7410,API,83,07/4/20
7411,API,99,07/4/21
7412,API,85,07/4/22
7413,API,75,07/4/23
7414,API,67,07/4/24
7415,API,74,07/4/25
7416,API,75,07/4/26
7417,API,86,07/4/27
7418,API,96,07/4/28
7419,API,91,07/4/29
7420,API,85,07/4/30
7421,API,57,07/5/1
7422,API,62,07/5/2
7423,API,76,07/5/3
7424,API,82,07/5/4
7425,API,86,07/5/5
7426,API,91,07/5/6
7427,API,74,07/5/7
7428,API,94,07/5/8
7429,API,91,07/5/9
7430,API,66,07/5/10
7431,API,68,07/5/11
7432,API,94,07/5/12
7433,API,70,07/5/13
7434,API,89,07/5/14
7435,API,98,07/5/15
7436,API,95,07/5/16
7437,API,73,07/5/17
7438,API,79,07/5/18
7439,API,62,07/5/19
7440,API,69,07/5/20
7441,API,88,07/5/21
7442,API,98,07/5/22
7443,API,89,07/5/23
7444,API,92,07/5/24
7445,API,220,07/5/25
7446,API,93,07/5/26
7447,API,82,07/5/27
7448,API,89,07/5/28
7449,API,89,07/5/29
7450,API,67,07/5/30
7451,API,56,07/5/31
7452,API,60,07/6/1
7453,API,36,07/6/2
7454,API,45,07/6/3
7455,API,58,07/6/4
7456,API,73,07/6/5
7457,API,73,07/6/6
7458,API,89,07/6/7
7459,API,86,07/6/8
7460,API,91,07/6/9
7461,API,81,07/6/10
7462,API,120,07/6/11
7463,API,89,07/6/12
7464,API,76,07/6/13
7465,API,76,07/6/14
7466,API,70,07/6/15
7467,API,68,07/6/16
7468,API,73,07/6/17
7469,API,67,07/6/18
7470,API,65,07/6/19
7471,API,70,07/6/20
7472,API,57,07/6/21
7473,API,53,07/6/22
7474,API,61,07/6/23
7475,API,73,07/6/24
7476,API,54,07/6/25
7477,API,69,07/6/26
7478,API,64,07/6/27
7479,API,52,07/6/28
7480,API,69,07/6/29
7481,API,60,07/6/30
7482,API,61,07/7/1
7483,API,49,07/7/2
7484,API,72,07/7/3
7485,API,66,07/7/4
7486,API,80,07/7/5
7487,API,61,07/7/6
7488,API,75,07/7/7
7489,API,69,07/7/8
7490,API,75,07/7/9
7491,API,75,07/7/10
7492,API,68,07/7/11
7493,API,91,07/7/12
7494,API,85,07/7/13
7495,API,83,07/7/14
7496,API,77,07/7/15
7497,API,69,07/7/16
7498,API,61,07/7/17
7499,API,85,07/7/18
7500,API,52,07/7/19
7501,API,52,07/7/20
7502,API,49,07/7/21
7503,API,61,07/7/22
7504,API,88,07/7/23
7505,API,77,07/7/24
7506,API,157,07/7/25
7507,API,98,07/7/26
7508,API,80,07/7/27
7509,API,57,07/7/28
7510,API,66,07/7/29
7511,API,91,07/7/30
7512,API,63,07/7/31
7513,API,71,07/8/1
7514,API,75,07/8/2
7515,API,65,07/8/3
7516,API,72,07/8/4
7517,API,83,07/8/5
7518,API,92,07/8/6
7519,API,78,07/8/7
7520,API,65,07/8/8
7521,API,80,07/8/9
7522,API,68,07/8/10
7523,API,77,07/8/11
7524,API,67,07/8/12
7525,API,60,07/8/13
7526,API,89,07/8/14
7527,API,79,07/8/15
7528,API,83,07/8/16
7529,API,51,07/8/17
7530,API,53,07/8/18
7531,API,70,07/8/19
7532,API,95,07/8/20
7533,API,93,07/8/21
7534,API,83,07/8/22
7535,API,65,07/8/23
7536,API,68,07/8/24
7537,API,68,07/8/25
7538,API,69,07/8/26
7539,API,56,07/8/27
7540,API,63,07/8/28
7541,API,62,07/8/29
7542,API,51,07/8/30
7543,API,52,07/8/31
7544,API,59,07/9/1
7545,API,68,07/9/2
7546,API,58,07/9/3
7547,API,68,07/9/4
7548,API,72,07/9/5
7549,API,68,07/9/6
7550,API,64,07/9/7
7551,API,68,07/9/8
7552,API,63,07/9/9
7553,API,63,07/9/10
7554,API,64,07/9/11
7555,API,67,07/9/12
7556,API,64,07/9/13
7557,API,75,07/9/14
7558,API,86,07/9/15
7559,API,82,07/9/16
7560,API,96,07/9/17
7561,API,84,07/9/18
7562,API,57,07/9/19
7563,API,40,07/9/20
7564,API,49,07/9/21
7565,API,77,07/9/22
7566,API,139,07/9/23
7567,API,121,07/9/24
7568,API,135,07/9/25
7569,API,95,07/9/26
7570,API,212,07/9/27
7571,API,41,07/9/28
7572,API,45,07/9/29
7573,API,42,07/9/30
7574,API,58,07/10/1
7575,API,41,07/10/2
7576,API,70,07/10/3
7577,API,60,07/10/4
7578,API,88,07/10/5
7579,API,56,07/10/6
7580,API,54,07/10/7
7581,API,39,07/10/8
7582,API,54,07/10/9
7583,API,50,07/10/10
7584,API,45,07/10/11
7585,API,59,07/10/12
7586,API,72,07/10/13
7587,API,58,07/10/14
7588,API,54,07/10/15
7589,API,62,07/10/16
7590,API,61,07/10/17
7591,API,57,07/10/18
7592,API,73,07/10/19
7593,API,54,07/10/20
7594,API,76,07/10/21
7595,API,87,07/10/22
7596,API,100,07/10/23
7597,API,89,07/10/24
7598,API,82,07/10/25
7599,API,80,07/10/26
7600,API,81,07/10/27
7601,API,56,07/10/28
7602,API,57,07/10/29
7603,API,58,07/10/30
7604,API,74,07/10/31
7605,API,71,07/11/1
7606,API,57,07/11/2
7607,API,84,07/11/3
7608,API,80,07/11/4
7609,API,82,07/11/5
7610,API,77,07/11/6
7611,API,81,07/11/7
7612,API,122,07/11/8
7613,API,223,07/11/9
7614,API,80,07/11/10
7615,API,71,07/11/11
7616,API,96,07/11/12
7617,API,90,07/11/13
7618,API,167,07/11/14
7619,API,80,07/11/15
7620,API,71,07/11/16
7621,API,76,07/11/17
7622,API,68,07/11/18
7623,API,80,07/11/19
7624,API,81,07/11/20
7625,API,90,07/11/21
7626,API,110,07/11/22
7627,API,218,07/11/23
7628,API,184,07/11/24
7629,API,130,07/11/25
7630,API,73,07/11/26
7631,API,69,07/11/27
7632,API,83,07/11/28
7633,API,100,07/11/29
7634,API,90,07/11/30
7635,API,82,07/12/1
7636,API,87,07/12/2
7637,API,97,07/12/3
7638,API,110,07/12/4
7639,API,96,07/12/5
7640,API,106,07/12/6
7641,API,93,07/12/7
7642,API,129,07/12/8
7643,API,169,07/12/9
7644,API,174,07/12/10
7645,API,82,07/12/11
7646,API,89,07/12/12
7647,API,113,07/12/13
7648,API,84,07/12/14
7649,API,103,07/12/15
7650,API,86,07/12/16
7651,API,105,07/12/17
7652,API,60,07/12/18
7653,API,101,07/12/19
7654,API,117,07/12/20
